span,IGNORANCE TYPE
"Further evidence supporting the safety of glyburide for the fetus comes from a study using an in vitro perfusion, where it was not found to cross the placenta in significant amounts.66However, another in vitro study has found transplacental transfer of glyburide.67In the Langer randomized controlled trial, glyburide was not detected in the cord blood of the neonates and cord insulin levels were similar between the two groups.57\n\nMetformin\nA number of studies have provided conflicting information regarding the safety of metformin use in type 2 diabetic pregnancy.68–70There are studies which have used metformin during pregnancy in women with polycystic ovary syndrome, without any noticeable adverse effects on the fetus.71There are few publications of its use in GDM, and these are dominated by the Metformin in Gestational Diabetes (MiG) Study.",0
"Interestingly fetal death and malformations were not a component of the primary outcome; however, 19 events in the metformin group were classified as serious fetal or neonatal adverse events (including 11 congenital anomalies) compared to 23 events in the insulin arm (including 18 congenital anomalies and one fetal death).",0
None of these events were adjudged by the data and safety monitoring committee to be treatment related and there were no serious adverse events associated with the use of metformin.,0
"Additionally, more women using metformin indicated that their treatment was acceptable compared to those on insulin.",0
"From these results, the authors have suggested that metformin is a safe and effective treatment for GDM.",0
Several small studies comparing metformin to insulin for the treatment of GDM have also been performed (Table 5).,0
"Two have concluded that metformin is as effective as insulin for glycemic control in GDM, and that it is safe.",0
"However, one study, a randomised controlled trial, was underpowered to realistically address the effectiveness and safety of metformin in GDM.73In another study, a retrospective case control study, subjects treated with insulin had a greater degree of initial glucose intolerance, so the comparison was of limited validity.74A third study comprised a retrospective cohort which included a mixture of both GDM and women with Type 2 diabetes seen from 1966–1991.",0
"It found an increase in stillbirth and perinatal mortality, as well as pre-eclampsia amongst those treated with metformin, compared to women treated with insulin or sulphonylureas.",0
"However, as there was no evaluation of glycemic control early in pregnancy, and more women on metformin had pre-existing type 2 diabetes, the groups do not appear to be well matched.",0
It is quite possible that the adverse findings in this study are due to more women in the metformin group having a greater severity of hyperglycemia early in the pregnancy.,0
"Long-term concerns regarding glyburide and metformin therapy for GDM\nAlthough the above randomized trials have demonstrated non-inferiority of glyburide and metformin in achieving glycemic control, and satisfactory birth outcomes compared to insulin therapy, concerns must remain as long-term issues have not yet been addressed.",0
"Repeated episodes of GDM are associated with the earlier development of diabetes, and this has been postulated to be due to the increased stress that the β-cells are exposed to with each pregnancy.75By treating the mother with glyburide, it is possible that this accentuates β-cell stress and accelerates their decline, whereas insulin therapy would conversely provide a degree of relief to the β-cells.",0
"Therefore glyburide has the potential to result in earlier development of maternal diabetes, and long-term follow-up of the mothers are needed to alleviate this concern.",0
"In contradistinction, metformin reduces insulin resistance and hepatic gluconeogenesis, which theoretically would be beneficial for the preservation of β-cell function.",0
"In subjects with type 2 diabetes, the ADOPT Study has demonstrated that metformin is superior to glyburide in this regard.76As there is transplacental passage of metformin,77,78its effect on fetal insulin resistance might even provide further benefit in light of data of insulin resistance and insulin secretory defects in offspring of diabetic pregnancies.19However, any pharmacological agent which crosses the placenta must be viewed with caution as there always remains the possibility of unexpected long-term effects.",0
Metformin alters gene expression in mice livers and has been demonstrated to have an antiproliferative effect through reductions in cyclin D1 and activation of AMP kinase.79The programming and developmental effects of these on a fetus are unknown.,0
